Tahun,Bulan,Hari,Tanggal,Pajak
2018,2,14,2018-02-14,6994074000.0
2018,2,15,2018-02-15,7093796400.0
2018,2,16,2018-02-16,7183681000.0
2018,2,17,2018-02-17,7264201700.0
2018,2,18,2018-02-18,7335935000.0
2018,2,19,2018-02-19,7399514000.0
2018,2,20,2018-02-20,7455611400.0
2018,2,21,2018-02-21,7504906000.0
2018,2,22,2018-02-22,7548065300.0
2018,2,23,2018-02-23,7585732600.0
2018,2,24,2018-02-24,7618516000.0
2018,2,25,2018-02-25,7646973400.0
2018,2,26,2018-02-26,7671627000.0
2018,2,27,2018-02-27,7692944400.0
2018,2,28,2018-02-28,7711345000.0
2018,3,1,2018-03-01,4683385000.0
2018,3,2,2018-03-02,4855310300.0
2018,3,3,2018-03-03,5025917400.0
2018,3,4,2018-03-04,5193908700.0
2018,3,5,2018-03-05,5357978600.0
2018,3,6,2018-03-06,5516869600.0
2018,3,7,2018-03-07,5669420500.0
2018,3,8,2018-03-08,5814611000.0
2018,3,9,2018-03-09,5951598600.0
2018,3,10,2018-03-10,6079745500.0
2018,3,11,2018-03-11,6198630000.0
2018,3,12,2018-03-12,6308042000.0
2018,3,13,2018-03-13,6407979500.0
2018,3,14,2018-03-14,6498615300.0
2018,3,15,2018-03-15,6580273000.0
2018,3,16,2018-03-16,6653395000.0
2018,3,17,2018-03-17,6718511000.0
2018,3,18,2018-03-18,6776207000.0
2018,3,19,2018-03-19,6827098600.0
2018,3,20,2018-03-20,6871806500.0
2018,3,21,2018-03-21,6910941700.0
2018,3,22,2018-03-22,6945089500.0
2018,3,23,2018-03-23,6974804500.0
2018,3,24,2018-03-24,7000596500.0
2018,3,25,2018-03-25,7022934500.0
2018,3,26,2018-03-26,7042248000.0
2018,3,27,2018-03-27,7058919000.0
2018,3,28,2018-03-28,7073287700.0
2018,3,29,2018-03-29,7085657000.0
2018,3,30,2018-03-30,7096295000.0
2018,3,31,2018-03-31,7105434600.0
2018,4,1,2018-04-01,5149326300.0
2018,4,2,2018-04-02,5330638300.0
2018,4,3,2018-04-03,5509232000.0
2018,4,4,2018-04-04,5683721000.0
2018,4,5,2018-04-05,5852766000.0
2018,4,6,2018-04-06,6015128000.0
2018,4,7,2018-04-07,6169715000.0
2018,4,8,2018-04-08,6315624400.0
2018,4,9,2018-04-09,6452168000.0
2018,4,10,2018-04-10,6578888000.0
2018,4,11,2018-04-11,6695553500.0
2018,4,12,2018-04-12,6802152000.0
2018,4,13,2018-04-13,6898855000.0
2018,4,14,2018-04-14,6986004000.0
2018,4,15,2018-04-15,7064064000.0
2018,4,16,2018-04-16,7133594600.0
2018,4,17,2018-04-17,7195214300.0
2018,4,18,2018-04-18,7249576400.0
2018,4,19,2018-04-19,7297342500.0
2018,4,20,2018-04-20,7339159000.0
2018,4,21,2018-04-21,7375652400.0
2018,4,22,2018-04-22,7407408000.0
2018,4,23,2018-04-23,7434977300.0
2018,4,24,2018-04-24,7458859000.0
2018,4,25,2018-04-25,7479507000.0
2018,4,26,2018-04-26,7497329000.0
2018,4,27,2018-04-27,7512693000.0
2018,4,28,2018-04-28,7525919000.0
2018,4,29,2018-04-29,7537295400.0
2018,4,30,2018-04-30,7547070500.0
2018,5,1,2018-05-01,5223169000.0
2018,5,2,2018-05-02,5399561000.0
2018,5,3,2018-05-03,5572116000.0
2018,5,4,2018-05-04,5739505700.0
2018,5,5,2018-05-05,5900488700.0
2018,5,6,2018-05-06,6053967000.0
2018,5,7,2018-05-07,6199020000.0
2018,5,8,2018-05-08,6334937600.0
2018,5,9,2018-05-09,6461233700.0
2018,5,10,2018-05-10,6577646000.0
2018,5,11,2018-05-11,6684131000.0
2018,5,12,2018-05-12,6780835000.0
2018,5,13,2018-05-13,6868069000.0
2018,5,14,2018-05-14,6946276400.0
2018,5,15,2018-05-15,7015995000.0
2018,5,16,2018-05-16,7077826000.0
2018,5,17,2018-05-17,7132410000.0
2018,5,18,2018-05-18,7180398600.0
2018,5,19,2018-05-19,7222434000.0
2018,5,20,2018-05-20,7259134000.0
2018,5,21,2018-05-21,7291084300.0
2018,5,22,2018-05-22,7318830000.0
2018,5,23,2018-05-23,7342872600.0
2018,5,24,2018-05-24,7363664400.0
2018,5,25,2018-05-25,7381616600.0
2018,5,26,2018-05-26,7397093400.0
2018,5,27,2018-05-27,7410422000.0
2018,5,28,2018-05-28,7421886000.0
2018,5,29,2018-05-29,7431737300.0
2018,5,30,2018-05-30,7440196600.0
2018,5,31,2018-05-31,7447456000.0
2018,6,1,2018-06-01,5651800600.0
2018,6,2,2018-06-02,5835075000.0
2018,6,3,2018-06-03,6013245400.0
2018,6,4,2018-06-04,6184975000.0
2018,6,5,2018-06-05,6349060600.0
2018,6,6,2018-06-06,6504481000.0
2018,6,7,2018-06-07,6650428400.0
2018,6,8,2018-06-08,6786328600.0
2018,6,9,2018-06-09,6911846400.0
2018,6,10,2018-06-10,7026875400.0
2018,6,11,2018-06-11,7131527700.0
2018,6,12,2018-06-12,7226087400.0
2018,6,13,2018-06-13,7310990000.0
2018,6,14,2018-06-14,7386781700.0
2018,6,15,2018-06-15,7454083600.0
2018,6,16,2018-06-16,7513563600.0
2018,6,17,2018-06-17,7565910500.0
2018,6,18,2018-06-18,7611803000.0
2018,6,19,2018-06-19,7651904000.0
2018,6,20,2018-06-20,7686837000.0
2018,6,21,2018-06-21,7717192000.0
2018,6,22,2018-06-22,7743509500.0
2018,6,23,2018-06-23,7766280700.0
2018,6,24,2018-06-24,7785948700.0
2018,6,25,2018-06-25,7802909700.0
2018,6,26,2018-06-26,7817519600.0
2018,6,27,2018-06-27,7830091300.0
2018,6,28,2018-06-28,7840896000.0
2018,6,29,2018-06-29,7850175500.0
2018,6,30,2018-06-30,7858140000.0
2018,7,1,2018-07-01,5657020400.0
2018,7,2,2018-07-02,5833542700.0
2018,7,3,2018-07-03,6004196400.0
2018,7,4,2018-07-04,6167749600.0
2018,7,5,2018-07-05,6323138000.0
2018,7,6,2018-07-06,6469490000.0
2018,7,7,2018-07-07,6606163000.0
2018,7,8,2018-07-08,6732747000.0
2018,7,9,2018-07-09,6849065000.0
2018,7,10,2018-07-10,6955152400.0
2018,7,11,2018-07-11,7051233300.0
2018,7,12,2018-07-12,7137684500.0
2018,7,13,2018-07-13,7215011000.0
2018,7,14,2018-07-14,7283797500.0
2018,7,15,2018-07-15,7344688600.0
2018,7,16,2018-07-16,7398351400.0
2018,7,17,2018-07-17,7445457400.0
2018,7,18,2018-07-18,7486663700.0
2018,7,19,2018-07-19,7522597400.0
2018,7,20,2018-07-20,7553850000.0
2018,7,21,2018-07-21,7580962300.0
2018,7,22,2018-07-22,7604436500.0
2018,7,23,2018-07-23,7624726000.0
2018,7,24,2018-07-24,7642233000.0
2018,7,25,2018-07-25,7657319400.0
2018,7,26,2018-07-26,7670304300.0
2018,7,27,2018-07-27,7681469000.0
2018,7,28,2018-07-28,7691059000.0
2018,7,29,2018-07-29,7699292000.0
2018,7,30,2018-07-30,7706354000.0
2018,7,31,2018-07-31,7712410000.0
2018,8,1,2018-08-01,5834112500.0
2018,8,2,2018-08-02,6009790000.0
2018,8,3,2018-08-03,6178798000.0
2018,8,4,2018-08-04,6339980300.0
2018,8,5,2018-08-05,6492362000.0
2018,8,6,2018-08-06,6635192000.0
2018,8,7,2018-08-07,6767949300.0
2018,8,8,2018-08-08,6890355000.0
2018,8,9,2018-08-09,7002352000.0
2018,8,10,2018-08-10,7104087600.0
2018,8,11,2018-08-11,7195881500.0
2018,8,12,2018-08-12,7278195700.0
2018,8,13,2018-08-13,7351589000.0
2018,8,14,2018-08-14,7416690700.0
2018,8,15,2018-08-15,7474172000.0
2018,8,16,2018-08-16,7524714000.0
2018,8,17,2018-08-17,7568994000.0
2018,8,18,2018-08-18,7607657500.0
2018,8,19,2018-08-19,7641321000.0
2018,8,20,2018-08-20,7670556700.0
2018,8,21,2018-08-21,7695891500.0
2018,8,22,2018-08-22,7717803000.0
2018,8,23,2018-08-23,7736723500.0
2018,8,24,2018-08-24,7753036300.0
2018,8,25,2018-08-25,7767081500.0
2018,8,26,2018-08-26,7779165000.0
2018,8,27,2018-08-27,7789548500.0
2018,8,28,2018-08-28,7798465500.0
2018,8,29,2018-08-29,7806117400.0
2018,8,30,2018-08-30,7812678700.0
2018,8,31,2018-08-31,7818301400.0
2018,9,1,2018-09-01,6200716000.0
2018,9,2,2018-09-02,6381492700.0
2018,9,3,2018-09-03,6554672600.0
2018,9,4,2018-09-04,6719134000.0
2018,9,5,2018-09-05,6873964500.0
2018,9,6,2018-09-06,7018495000.0
2018,9,7,2018-09-07,7152303600.0
2018,9,8,2018-09-08,7275210000.0
2018,9,9,2018-09-09,7387268600.0
2018,9,10,2018-09-10,7488719400.0
2018,9,11,2018-09-11,7579977000.0
2018,9,12,2018-09-12,7661579000.0
2018,9,13,2018-09-13,7734148000.0
2018,9,14,2018-09-14,7798372400.0
2018,9,15,2018-09-15,7854961700.0
2018,9,16,2018-09-16,7904628000.0
2018,9,17,2018-09-17,7948067000.0
2018,9,18,2018-09-18,7985941500.0
2018,9,19,2018-09-19,8018876400.0
2018,9,20,2018-09-20,8047448000.0
2018,9,21,2018-09-21,8072185000.0
2018,9,22,2018-09-22,8093561300.0
2018,9,23,2018-09-23,8112004000.0
2018,9,24,2018-09-24,8127895600.0
2018,9,25,2018-09-25,8141573000.0
2018,9,26,2018-09-26,8153334000.0
2018,9,27,2018-09-27,8163435500.0
2018,9,28,2018-09-28,8172107300.0
2018,9,29,2018-09-29,8179545000.0
2018,9,30,2018-09-30,8185923600.0
2018,10,1,2018-10-01,6116508700.0
2018,10,2,2018-10-02,6289759000.0
2018,10,3,2018-10-03,6455130000.0
2018,10,4,2018-10-04,6611609600.0
2018,10,5,2018-10-05,6758405000.0
2018,10,6,2018-10-06,6894961700.0
2018,10,7,2018-10-07,7020970000.0
2018,10,8,2018-10-08,7136350000.0
2018,10,9,2018-10-09,7241233400.0
2018,10,10,2018-10-10,7335932000.0
2018,10,11,2018-10-11,7420899000.0
2018,10,12,2018-10-12,7496698000.0
2018,10,13,2018-10-13,7563968500.0
2018,10,14,2018-10-14,7623390700.0
2018,10,15,2018-10-15,7675661300.0
2018,10,16,2018-10-16,7721469000.0
2018,10,17,2018-10-17,7761480700.0
2018,10,18,2018-10-18,7796328000.0
2018,10,19,2018-10-19,7826598000.0
2018,10,20,2018-10-20,7852835300.0
2018,10,21,2018-10-21,7875532000.0
2018,10,22,2018-10-22,7895131000.0
2018,10,23,2018-10-23,7912032000.0
2018,10,24,2018-10-24,7926589000.0
2018,10,25,2018-10-25,7939111400.0
2018,10,26,2018-10-26,7949873700.0
2018,10,27,2018-10-27,7959114000.0
2018,10,28,2018-10-28,7967046000.0
2018,10,29,2018-10-29,7973848000.0
2018,10,30,2018-10-30,7979679000.0
2018,10,31,2018-10-31,7984675300.0
2018,11,1,2018-11-01,6447689000.0
2018,11,2,2018-11-02,6625747000.0
2018,11,3,2018-11-03,6795187000.0
2018,11,4,2018-11-04,6955030500.0
2018,11,5,2018-11-05,7104537000.0
2018,11,6,2018-11-06,7243216000.0
2018,11,7,2018-11-07,7370830300.0
2018,11,8,2018-11-08,7487377000.0
2018,11,9,2018-11-09,7593061400.0
2018,11,10,2018-11-10,7688265700.0
2018,11,11,2018-11-11,7773510000.0
2018,11,12,2018-11-12,7849416700.0
2018,11,13,2018-11-13,7916668400.0
2018,11,14,2018-11-14,7975982000.0
2018,11,15,2018-11-15,8028087300.0
2018,11,16,2018-11-16,8073692000.0
2018,11,17,2018-11-17,8113487000.0
2018,11,18,2018-11-18,8148110300.0
2018,11,19,2018-11-19,8178161700.0
2018,11,20,2018-11-20,8204192000.0
2018,11,21,2018-11-21,8226694000.0
2018,11,22,2018-11-22,8246117400.0
2018,11,23,2018-11-23,8262856700.0
2018,11,24,2018-11-24,8277268000.0
2018,11,25,2018-11-25,8289663000.0
2018,11,26,2018-11-26,8300311600.0
2018,11,27,2018-11-27,8309454000.0
2018,11,28,2018-11-28,8317296000.0
2018,11,29,2018-11-29,8324022300.0
2018,11,30,2018-11-30,8329785300.0
2018,12,1,2018-12-01,6318540000.0
2018,12,2,2018-12-02,6489235000.0
2018,12,3,2018-12-03,6651251000.0
2018,12,4,2018-12-04,6803702300.0
2018,12,5,2018-12-05,6945939000.0
2018,12,6,2018-12-06,7077560000.0
2018,12,7,2018-12-07,7198403000.0
2018,12,8,2018-12-08,7308527600.0
2018,12,9,2018-12-09,7408192000.0
2018,12,10,2018-12-10,7497807400.0
2018,12,11,2018-12-11,7577912000.0
2018,12,12,2018-12-12,7649130000.0
2018,12,13,2018-12-13,7712142000.0
2018,12,14,2018-12-14,7767647000.0
2018,12,15,2018-12-15,7816351000.0
2018,12,16,2018-12-16,7858940000.0
2018,12,17,2018-12-17,7896068600.0
2018,12,18,2018-12-18,7928349700.0
2018,12,19,2018-12-19,7956349400.0
2018,12,20,2018-12-20,7980586500.0
2018,12,21,2018-12-21,8001531000.0
2018,12,22,2018-12-22,8019599400.0
2018,12,23,2018-12-23,8035165000.0
2018,12,24,2018-12-24,8048562000.0
2018,12,25,2018-12-25,8060081000.0
2018,12,26,2018-12-26,8069976000.0
2018,12,27,2018-12-27,8078468600.0
2018,12,28,2018-12-28,8085754400.0
2018,12,29,2018-12-29,8092002300.0
2018,12,30,2018-12-30,8097353700.0
2018,12,31,2018-12-31,8101938700.0
2019,1,1,2019-01-01,4246370600.0
2019,1,2,2019-01-02,4411265000.0
2019,1,3,2019-01-03,4576726500.0
2019,1,4,2019-01-04,4741594600.0
2019,1,5,2019-01-05,4904640000.0
2019,1,6,2019-01-06,5064604700.0
2019,1,7,2019-01-07,5220248000.0
2019,1,8,2019-01-08,5370397700.0
2019,1,9,2019-01-09,5513992700.0
2019,1,10,2019-01-10,5650124000.0
2019,1,11,2019-01-11,5778070000.0
2019,1,12,2019-01-12,5897309000.0
2019,1,13,2019-01-13,6007528400.0
2019,1,14,2019-01-14,6108618000.0
2019,1,15,2019-01-15,6200652300.0
2019,1,16,2019-01-16,6283867000.0
2019,1,17,2019-01-17,6358630400.0
2019,1,18,2019-01-18,6425407000.0
2019,1,19,2019-01-19,6484734000.0
2019,1,20,2019-01-20,6537193000.0
2019,1,21,2019-01-21,6583378000.0
2019,1,22,2019-01-22,6623883300.0
2019,1,23,2019-01-23,6659287600.0
2019,1,24,2019-01-24,6690140700.0
2019,1,25,2019-01-25,6716955000.0
2019,1,26,2019-01-26,6740208000.0
2019,1,27,2019-01-27,6760331300.0
2019,1,28,2019-01-28,6777715700.0
2019,1,29,2019-01-29,6792711700.0
2019,1,30,2019-01-30,6805627400.0
2019,1,31,2019-01-31,6816743400.0
2019,2,1,2019-02-01,5124449000.0
2019,2,2,2019-02-02,5315536000.0
2019,2,3,2019-02-03,5505721000.0
2019,2,4,2019-02-04,5693574000.0
2019,2,5,2019-02-05,5877646300.0
2019,2,6,2019-02-06,6056511000.0
2019,2,7,2019-02-07,6228831700.0
2019,2,8,2019-02-08,6393406000.0
2019,2,9,2019-02-09,6549217300.0
2019,2,10,2019-02-10,6695464000.0
2019,2,11,2019-02-11,6831582700.0
2019,2,12,2019-02-12,6957251000.0
2019,2,13,2019-02-13,7072372700.0
2019,2,14,2019-02-14,7177066500.0
2019,2,15,2019-02-15,7271632400.0
2019,2,16,2019-02-16,7356512000.0
2019,2,17,2019-02-17,7432261000.0
2019,2,18,2019-02-18,7499508000.0
2019,2,19,2019-02-19,7558928000.0
2019,2,20,2019-02-20,7611208000.0
2019,2,21,2019-02-21,7657036000.0
2019,2,22,2019-02-22,7697070600.0
2019,2,23,2019-02-23,7731943400.0
2019,2,24,2019-02-24,7762241500.0
2019,2,25,2019-02-25,7788506000.0
2019,2,26,2019-02-26,7811228700.0
2019,2,27,2019-02-27,7830853600.0
2019,2,28,2019-02-28,7847778000.0
2019,3,1,2019-03-01,4872396000.0
2019,3,2,2019-03-02,5046421500.0
2019,3,3,2019-03-03,5218263000.0
2019,3,4,2019-03-04,5386590000.0
2019,3,5,2019-03-05,5550102000.0
2019,3,6,2019-03-06,5707576300.0
2019,3,7,2019-03-07,5857921000.0
2019,3,8,2019-03-08,6000210400.0
2019,3,9,2019-03-09,6133721000.0
2019,3,10,2019-03-10,6257946000.0
2019,3,11,2019-03-11,6372596000.0
2019,3,12,2019-03-12,6477594600.0
2019,3,13,2019-03-13,6573056000.0
2019,3,14,2019-03-14,6659261000.0
2019,3,15,2019-03-15,6736618500.0
2019,3,16,2019-03-16,6805638700.0
2019,3,17,2019-03-17,6866902500.0
2019,3,18,2019-03-18,6921022500.0
2019,3,19,2019-03-19,6968633300.0
2019,3,20,2019-03-20,7010361000.0
2019,3,21,2019-03-21,7046811600.0
2019,3,22,2019-03-22,7078560000.0
2019,3,23,2019-03-23,7106139600.0
2019,3,24,2019-03-24,7130045000.0
2019,3,25,2019-03-25,7150725600.0
2019,3,26,2019-03-26,7168587300.0
2019,3,27,2019-03-27,7183990000.0
2019,3,28,2019-03-28,7197253600.0
2019,3,29,2019-03-29,7208665600.0
2019,3,30,2019-03-30,7218474000.0
2019,3,31,2019-03-31,7226898000.0
2019,4,1,2019-04-01,5341107700.0
2019,4,2,2019-04-02,5523644400.0
2019,4,3,2019-04-03,5702552600.0
2019,4,4,2019-04-04,5876447700.0
2019,4,5,2019-04-05,6044027400.0
2019,4,6,2019-04-06,6204119000.0
2019,4,7,2019-04-07,6355729000.0
2019,4,8,2019-04-08,6498070500.0
2019,4,9,2019-04-09,6630590000.0
2019,4,10,2019-04-10,6752967000.0
2019,4,11,2019-04-11,6865102300.0
2019,4,12,2019-04-12,6967104500.0
2019,4,13,2019-04-13,7059258400.0
2019,4,14,2019-04-14,7141988400.0
2019,4,15,2019-04-15,7215833000.0
2019,4,16,2019-04-16,7281400300.0
2019,4,17,2019-04-17,7339342300.0
2019,4,18,2019-04-18,7390329300.0
2019,4,19,2019-04-19,7435029000.0
2019,4,20,2019-04-20,7474082300.0
2019,4,21,2019-04-21,7508104000.0
2019,4,22,2019-04-22,7537664500.0
2019,4,23,2019-04-23,7563293000.0
2019,4,24,2019-04-24,7585465000.0
2019,4,25,2019-04-25,7604615700.0
2019,4,26,2019-04-26,7621131000.0
2019,4,27,2019-04-27,7635357000.0
2019,4,28,2019-04-28,7647596000.0
2019,4,29,2019-04-29,7658117000.0
2019,4,30,2019-04-30,7667151400.0
2019,5,1,2019-05-01,5405209000.0
2019,5,2,2019-05-02,5582034000.0
2019,5,3,2019-05-03,5754162000.0
2019,5,4,2019-05-04,5920291300.0
2019,5,5,2019-05-05,6079244300.0
2019,5,6,2019-05-06,6230007000.0
2019,5,7,2019-05-07,6371770000.0
2019,5,8,2019-05-08,6503945000.0
2019,5,9,2019-05-09,6626173400.0
2019,5,10,2019-05-10,6738324500.0
2019,5,11,2019-05-11,6840469500.0
2019,5,12,2019-05-12,6932860000.0
2019,5,13,2019-05-13,7015893500.0
2019,5,14,2019-05-14,7090080300.0
2019,5,15,2019-05-15,7156011000.0
2019,5,16,2019-05-16,7214320600.0
2019,5,17,2019-05-17,7265668000.0
2019,5,18,2019-05-18,7310711300.0
2019,5,19,2019-05-19,7350086700.0
2019,5,20,2019-05-20,7384406500.0
2019,5,21,2019-05-21,7414237000.0
2019,5,22,2019-05-22,7440110600.0
2019,5,23,2019-05-23,7462503400.0
2019,5,24,2019-05-24,7481850000.0
2019,5,25,2019-05-25,7498538500.0
2019,5,26,2019-05-26,7512916000.0
2019,5,27,2019-05-27,7525289000.0
2019,5,28,2019-05-28,7535925000.0
2019,5,29,2019-05-29,7545061000.0
2019,5,30,2019-05-30,7552901600.0
2019,5,31,2019-05-31,7559628000.0
2019,6,1,2019-06-01,5834216400.0
2019,6,2,2019-06-02,6017201000.0
2019,6,3,2019-06-03,6194228000.0
2019,6,4,2019-06-04,6364016600.0
2019,6,5,2019-06-05,6525446000.0
2019,6,6,2019-06-06,6677598000.0
2019,6,7,2019-06-07,6819788300.0
2019,6,8,2019-06-08,6951573500.0
2019,6,9,2019-06-09,7072749000.0
2019,6,10,2019-06-10,7183334000.0
2019,6,11,2019-06-11,7283543600.0
2019,6,12,2019-06-12,7373758000.0
2019,6,13,2019-06-13,7454489600.0
2019,6,14,2019-06-14,7526336000.0
2019,6,15,2019-06-15,7589961000.0
2019,6,16,2019-06-16,7646053000.0
2019,6,17,2019-06-17,7695306000.0
2019,6,18,2019-06-18,7738404000.0
2019,6,19,2019-06-19,7775996400.0
2019,6,20,2019-06-20,7808697300.0
2019,6,21,2019-06-21,7837073400.0
2019,6,22,2019-06-22,7861647000.0
2019,6,23,2019-06-23,7882888000.0
2019,6,24,2019-06-24,7901218000.0
2019,6,25,2019-06-25,7917015000.0
2019,6,26,2019-06-26,7930611700.0
2019,6,27,2019-06-27,7942305300.0
2019,6,28,2019-06-28,7952351000.0
2019,6,29,2019-06-29,7960973300.0
2019,6,30,2019-06-30,7968371700.0
2019,7,1,2019-07-01,5828788700.0
2019,7,2,2019-07-02,6004499000.0
2019,7,3,2019-07-03,6173565000.0
2019,7,4,2019-07-04,6334825000.0
2019,7,5,2019-07-05,6487303000.0
2019,7,6,2019-07-06,6630243000.0
2019,7,7,2019-07-07,6763122700.0
2019,7,8,2019-07-08,6885656600.0
2019,7,9,2019-07-09,6997785600.0
2019,7,10,2019-07-10,7099652600.0
2019,7,11,2019-07-11,7191576000.0
2019,7,12,2019-07-12,7274012700.0
2019,7,13,2019-07-13,7347522000.0
2019,7,14,2019-07-14,7412732000.0
2019,7,15,2019-07-15,7470314000.0
2019,7,16,2019-07-16,7520950000.0
2019,7,17,2019-07-17,7565311500.0
2019,7,18,2019-07-18,7604049000.0
2019,7,19,2019-07-19,7637778400.0
2019,7,20,2019-07-20,7667071500.0
2019,7,21,2019-07-21,7692459000.0
2019,7,22,2019-07-22,7714416000.0
2019,7,23,2019-07-23,7733376000.0
2019,7,24,2019-07-24,7749723000.0
2019,7,25,2019-07-25,7763799000.0
2019,7,26,2019-07-26,7775909000.0
2019,7,27,2019-07-27,7786316000.0
2019,7,28,2019-07-28,7795251700.0
2019,7,29,2019-07-29,7802920400.0
2019,7,30,2019-07-30,7809497000.0
2019,7,31,2019-07-31,7815134700.0
2019,8,1,2019-08-01,6000511500.0
2019,8,2,2019-08-02,6174919700.0
2019,8,3,2019-08-03,6341935000.0
2019,8,4,2019-08-04,6500479500.0
2019,8,5,2019-08-05,6649685500.0
2019,8,6,2019-08-06,6788912000.0
2019,8,7,2019-08-07,6917764000.0
2019,8,8,2019-08-08,7036080000.0
2019,8,9,2019-08-09,7143914000.0
2019,8,10,2019-08-10,7241513500.0
2019,8,11,2019-08-11,7329280500.0
2019,8,12,2019-08-12,7407741000.0
2019,8,13,2019-08-13,7477503000.0
2019,8,14,2019-08-14,7539230000.0
2019,8,15,2019-08-15,7593607700.0
2019,8,16,2019-08-16,7641326600.0
2019,8,17,2019-08-17,7683054600.0
2019,8,18,2019-08-18,7719435300.0
2019,8,19,2019-08-19,7751066000.0
2019,8,20,2019-08-20,7778504000.0
2019,8,21,2019-08-21,7802257000.0
2019,8,22,2019-08-22,7822781400.0
2019,8,23,2019-08-23,7840488000.0
2019,8,24,2019-08-24,7855744000.0
2019,8,25,2019-08-25,7868874000.0
2019,8,26,2019-08-26,7880165000.0
2019,8,27,2019-08-27,7889861000.0
2019,8,28,2019-08-28,7898185700.0
2019,8,29,2019-08-29,7905326000.0
2019,8,30,2019-08-30,7911448000.0
2019,8,31,2019-08-31,7916694500.0
2019,9,1,2019-09-01,6366790000.0
2019,9,2,2019-09-02,6545847000.0
2019,9,3,2019-09-03,6716612000.0
2019,9,4,2019-09-04,6878055400.0
2019,9,5,2019-09-05,7029380000.0
2019,9,6,2019-09-06,7170034700.0
2019,9,7,2019-09-07,7299721700.0
2019,9,8,2019-09-08,7418382000.0
2019,9,9,2019-09-09,7526171000.0
2019,9,10,2019-09-10,7623427000.0
2019,9,11,2019-09-11,7710638600.0
2019,9,12,2019-09-12,7788398600.0
2019,9,13,2019-09-13,7857373700.0
2019,9,14,2019-09-14,7918277600.0
2019,9,15,2019-09-15,7971829000.0
2019,9,16,2019-09-16,8018743300.0
2019,9,17,2019-09-17,8059708400.0
2019,9,18,2019-09-18,8095377000.0
2019,9,19,2019-09-19,8126351400.0
2019,9,20,2019-09-20,8153194500.0
2019,9,21,2019-09-21,8176410600.0
2019,9,22,2019-09-22,8196457500.0
2019,9,23,2019-09-23,8213742000.0
2019,9,24,2019-09-24,8228625400.0
2019,9,25,2019-09-25,8241426000.0
2019,9,26,2019-09-26,8252429300.0
2019,9,27,2019-09-27,8261875000.0
2019,9,28,2019-09-28,8269982000.0
2019,9,29,2019-09-29,8276935000.0
2019,9,30,2019-09-30,8282894300.0
2019,10,1,2019-10-01,6272963600.0
2019,10,2,2019-10-02,6444295700.0
2019,10,3,2019-10-03,6607124000.0
2019,10,4,2019-10-04,6760532000.0
2019,10,5,2019-10-05,6903836700.0
2019,10,6,2019-10-06,7036602000.0
2019,10,7,2019-10-07,7158633000.0
2019,10,8,2019-10-08,7269958000.0
2019,10,9,2019-10-09,7370807000.0
2019,10,10,2019-10-10,7461569500.0
2019,10,11,2019-10-11,7542768000.0
2019,10,12,2019-10-12,7615013400.0
2019,10,13,2019-10-13,7678975500.0
2019,10,14,2019-10-14,7735353000.0
2019,10,15,2019-10-15,7784851000.0
2019,10,16,2019-10-16,7828154400.0
2019,10,17,2019-10-17,7865920500.0
2019,10,18,2019-10-18,7898768000.0
2019,10,19,2019-10-19,7927270000.0
2019,10,20,2019-10-20,7951948300.0
2019,10,21,2019-10-21,7973278000.0
2019,10,22,2019-10-22,7991684600.0
2019,10,23,2019-10-23,8007546000.0
2019,10,24,2019-10-24,8021198000.0
2019,10,25,2019-10-25,8032937500.0
2019,10,26,2019-10-26,8043021300.0
2019,10,27,2019-10-27,8051678700.0
2019,10,28,2019-10-28,8059107000.0
2019,10,29,2019-10-29,8065473500.0
2019,10,30,2019-10-30,8070931000.0
2019,10,31,2019-10-31,8075607600.0
2019,11,1,2019-11-01,6604380000.0
2019,11,2,2019-11-02,6780200400.0
2019,11,3,2019-11-03,6946800600.0
2019,11,4,2019-11-04,7103307000.0
2019,11,5,2019-11-05,7249091600.0
2019,11,6,2019-11-06,7383787000.0
2019,11,7,2019-11-07,7507273000.0
2019,11,8,2019-11-08,7619651600.0
2019,11,9,2019-11-09,7721224700.0
2019,11,10,2019-11-10,7812447700.0
2019,11,11,2019-11-11,7893901000.0
2019,11,12,2019-11-12,7966247400.0
2019,11,13,2019-11-13,8030201300.0
2019,11,14,2019-11-14,8086493700.0
2019,11,15,2019-11-15,8135853600.0
2019,11,16,2019-11-16,8178989000.0
2019,11,17,2019-11-17,8216573000.0
2019,11,18,2019-11-18,8249234000.0
2019,11,19,2019-11-19,8277552600.0
2019,11,20,2019-11-20,8302058500.0
2019,11,21,2019-11-21,8323224600.0
2019,11,22,2019-11-22,8341482000.0
2019,11,23,2019-11-23,8357208600.0
2019,11,24,2019-11-24,8370740000.0
2019,11,25,2019-11-25,8382372400.0
2019,11,26,2019-11-26,8392361500.0
2019,11,27,2019-11-27,8400934000.0
2019,11,28,2019-11-28,8408287000.0
2019,11,29,2019-11-29,8414591500.0
2019,11,30,2019-11-30,8419993600.0
2019,12,1,2019-12-01,6466846000.0
2019,12,2,2019-12-02,6635234000.0
2019,12,3,2019-12-03,6794395000.0
2019,12,4,2019-12-04,6943548400.0
2019,12,5,2019-12-05,7082159600.0
2019,12,6,2019-12-06,7209937000.0
2019,12,7,2019-12-07,7326829000.0
2019,12,8,2019-12-08,7432995000.0
2019,12,9,2019-12-09,7528772600.0
2019,12,10,2019-12-10,7614644700.0
